deal_id,deal_date,city,neighborhood,street,house_number,property_type,rooms,sqm,price,lat,lon
102168,2024-09-11,Ramat Gan,Ramat Yitzhak,Ahad HaAm,129,apartment,4,82,2502000,32.064831,34.800188
102169,2026-05-17,Ramat Gan,Hakfar Hayarok,Tchernichovsky,124,garden_apartment,2.5,55,1875000,32.078346,34.818495
102170,2026-01-23,Ramat Gan,Marom Naveh,Tchernichovsky,64,garden_apartment,4,82,2545000,32.104118,34.821329
102171,2024-09-22,Ramat Gan,Givat Geula,Sokolov,2,garden_apartment,5.5,140,5667000,32.084928,34.812579
102172,2026-03-15,Ramat Gan,Hakfar Hayarok,Rambam,196,penthouse,4,82,2889000,32.103216,34.820537
102173,2025-09-26,Ramat Gan,Tel Binyamin,Bialik,124,apartment,5,110,3399000,32.095220,34.808531
102174,2025-01-24,Ramat Gan,Hakfar Hayarok,HaShalom,49,apartment,2.5,55,1890000,32.085718,34.812187
102175,2024-10-30,Ramat Gan,Givat Geula,Bialik,64,garden_apartment,5.5,140,3870000,32.096487,34.825040
102176,2025-12-11,Ramat Gan,Ramat Yitzhak,Bialik,41,apartment,4,90,3548000,32.085258,34.815296
102177,2025-01-29,Ramat Gan,Tel Binyamin,Frug,163,apartment,3,62,2142000,32.093235,34.810224
102178,2024-07-19,Ramat Gan,Hakfar Hayarok,Tchernichovsky,35,apartment,5,110,4258000,32.072374,34.800378
102179,2026-05-14,Ramat Gan,Hakfar Hayarok,Borochov,173,garden_apartment,3.5,75,2162000,32.091813,34.822691
102180,2025-04-08,Ramat Gan,Givat Geula,Tchernichovsky,151,apartment,3,62,2148000,32.094625,34.802190
102181,2025-06-04,Ramat Gan,Ramat Yitzhak,Herzl,161,garden_apartment,5,120,4117000,32.073064,34.815265
102182,2024-11-07,Ramat Gan,Marom Naveh,Sokolov,135,apartment,5.5,140,5721000,32.096444,34.823993
102183,2025-04-20,Ramat Gan,Hakfar Hayarok,Allenby,125,garden_apartment,4.5,100,3052000,32.089113,34.807679
102184,2025-02-12,Ramat Gan,Tel Binyamin,Hartom,88,garden_apartment,3,68,2435000,32.084992,34.811464
102185,2025-01-09,Ramat Gan,Marom Naveh,Allenby,117,apartment,3.5,75,2496000,32.091558,34.808992
102186,2024-10-25,Ramat Gan,Hakfar Hayarok,Ben Yehuda,32,penthouse,6,160,5513000,32.077606,34.820600
102187,2025-10-28,Ramat Gan,Ramat Yitzhak,Bialik,42,private_house,2.5,55,2157000,32.084733,34.803894
102188,2024-08-18,Ramat Gan,Hakfar Hayarok,Frug,64,apartment,3.5,75,2719000,32.097068,34.805815
102189,2024-12-23,Ramat Gan,Hakfar Hayarok,Herzl,73,penthouse,6,160,4634000,32.087655,34.816805
102190,2026-02-21,Ramat Gan,Tel Binyamin,Herzl,176,apartment,4,90,3089000,32.077005,34.823950
102191,2025-10-06,Ramat Gan,Givat Geula,Ahad HaAm,98,private_house,5.5,140,4899000,32.090964,34.794473
102192,2025-01-21,Ramat Gan,Hakfar Hayarok,Allenby,141,garden_apartment,5,120,4561000,32.121452,34.814961
102193,2025-06-22,Ramat Gan,Givat Geula,Frug,94,apartment,3,68,2473000,32.073032,34.807734
102194,2024-07-19,Ramat Gan,Marom Naveh,Allenby,20,garden_apartment,3,62,2101000,32.082516,34.814202
102195,2024-12-19,Ramat Gan,Ramat Yitzhak,Tchernichovsky,39,penthouse,4,82,3308000,32.077454,34.808720
102196,2025-09-14,Ramat Gan,Marom Naveh,Tchernichovsky,91,apartment,4,90,3626000,32.097172,34.811261
102197,2025-03-03,Ramat Gan,Givat Geula,Weizmann,131,penthouse,2,45,1567000,32.073666,34.803351
102198,2024-10-15,Ramat Gan,Hakfar Hayarok,Borochov,82,garden_apartment,5,110,3685000,32.077501,34.820017
102199,2024-08-09,Ramat Gan,Givat Geula,Ahad HaAm,100,garden_apartment,6,160,5773000,32.074490,34.816508
102200,2026-04-10,Ramat Gan,Marom Naveh,Allenby,73,penthouse,3,68,2458000,32.074355,34.814196
102201,2024-09-30,Ramat Gan,Ramat Yitzhak,Rambam,164,penthouse,2.5,55,1790000,32.083687,34.825040
102202,2025-03-15,Ramat Gan,Marom Naveh,Rambam,106,garden_apartment,5,120,4085000,32.091431,34.824462
102203,2026-04-01,Ramat Gan,Givat Geula,Marmorek,144,apartment,4,82,3305000,32.095346,34.815762
102204,2025-04-11,Ramat Gan,Hakfar Hayarok,Hartom,117,apartment,4.5,100,3927000,32.077247,34.843123
102205,2025-01-31,Ramat Gan,Givat Geula,Sokolov,191,apartment,5,110,4293000,32.096440,34.818968
102206,2024-12-02,Ramat Gan,Givat Geula,Hartom,100,penthouse,4,82,2229000,32.062241,34.799063
102207,2025-04-21,Ramat Gan,Marom Naveh,HaShalom,13,apartment,5,110,3349000,32.099158,34.811056
102208,2025-08-09,Ramat Gan,Tel Binyamin,Tchernichovsky,176,apartment,4,90,2880000,32.074010,34.816667
102209,2025-12-19,Ramat Gan,Marom Naveh,Hartom,137,apartment,6,160,5734000,32.075038,34.819001
102210,2025-05-17,Ramat Gan,Marom Naveh,Ahad HaAm,120,private_house,5,110,3868000,32.087982,34.816345
102211,2025-11-11,Ramat Gan,Tel Binyamin,Marmorek,150,private_house,2,45,1467000,32.073725,34.798621
102212,2025-02-28,Ramat Gan,Marom Naveh,Tchernichovsky,67,garden_apartment,5.5,140,4220000,32.077049,34.817086
102213,2025-01-20,Ramat Gan,Ramat Yitzhak,Hartom,55,apartment,3,68,2307000,32.069508,34.850081
102214,2024-07-25,Ramat Gan,Givat Geula,HaShalom,68,garden_apartment,5,120,4523000,32.070792,34.810380
102215,2026-05-12,Ramat Gan,Tel Binyamin,Rambam,108,garden_apartment,4.5,100,3374000,32.075824,34.812402
102216,2025-06-29,Ramat Gan,Ramat Yitzhak,Frug,155,garden_apartment,3,62,2293000,32.083542,34.820932
102217,2026-03-08,Ramat Gan,Tel Binyamin,Frug,145,apartment,5,120,4249000,32.075044,34.840649
102218,2025-12-05,Ramat Gan,Marom Naveh,HaShalom,138,apartment,5,110,3453000,32.077847,34.809460
102219,2025-08-12,Ramat Gan,Ramat Yitzhak,Bialik,176,apartment,3,62,2249000,32.051314,34.821011
102220,2025-04-19,Ramat Gan,Marom Naveh,Frug,71,penthouse,5,120,4041000,32.080787,34.805837
102221,2025-07-06,Ramat Gan,Marom Naveh,Allenby,15,apartment,3.5,75,2619000,32.110142,34.796388
102222,2025-06-20,Ramat Gan,Givat Geula,Herzl,29,apartment,2.5,55,2117000,32.076761,34.784161
102223,2025-02-20,Ramat Gan,Marom Naveh,HaShalom,151,apartment,2,45,1772000,32.057283,34.815666
102224,2025-06-30,Ramat Gan,Hakfar Hayarok,Herzl,142,garden_apartment,5,110,4230000,32.067878,34.827746
102225,2025-09-22,Ramat Gan,Marom Naveh,HaShalom,22,private_house,2,45,1530000,32.092664,34.786849
102226,2025-07-14,Ramat Gan,Hakfar Hayarok,Tchernichovsky,187,penthouse,4,90,3162000,32.083156,34.813182
102227,2025-11-13,Ramat Gan,Tel Binyamin,Ben Yehuda,6,apartment,3,62,2228000,32.102468,34.824647
102228,2024-09-20,Ramat Gan,Tel Binyamin,Rambam,133,apartment,6,160,6501000,32.093696,34.807004
102229,2024-10-17,Ramat Gan,Marom Naveh,Jabotinsky,27,private_house,3,62,2122000,32.082390,34.826655
102230,2026-02-15,Ramat Gan,Tel Binyamin,Borochov,186,apartment,5.5,140,4704000,32.097424,34.782398
102231,2026-01-18,Ramat Gan,Hakfar Hayarok,Sokolov,54,apartment,3,62,2202000,32.096003,34.804372
102232,2026-02-26,Ramat Gan,Marom Naveh,Bialik,18,apartment,2.5,55,1900000,32.068639,34.824855
102233,2025-02-28,Ramat Gan,Hakfar Hayarok,Sokolov,113,apartment,5,110,3354000,32.087664,34.800410
102234,2025-09-18,Ramat Gan,Ramat Yitzhak,Weizmann,132,garden_apartment,3,62,2389000,32.082245,34.822679
102235,2026-03-09,Ramat Gan,Tel Binyamin,Rambam,36,penthouse,2,45,1403000,32.078777,34.814311
102236,2025-09-19,Ramat Gan,Hakfar Hayarok,Weizmann,43,garden_apartment,2,45,1481000,32.057108,34.828323
102237,2024-05-31,Ramat Gan,Hakfar Hayarok,Herzl,177,garden_apartment,5,110,3748000,32.078740,34.825931
102238,2024-09-11,Ramat Gan,Ramat Yitzhak,Rambam,158,apartment,6,160,5429000,32.099342,34.802340
102239,2025-03-22,Ramat Gan,Ramat Yitzhak,Sokolov,25,penthouse,5,120,3887000,32.074969,34.809699
102240,2025-11-05,Ramat Gan,Marom Naveh,Tchernichovsky,136,apartment,2,45,1376000,32.076459,34.799778
102241,2024-06-16,Ramat Gan,Givat Geula,Tchernichovsky,83,private_house,4,90,2962000,32.067218,34.795953
102242,2025-09-09,Ramat Gan,Ramat Yitzhak,Hartom,193,penthouse,2.5,55,2284000,32.082446,34.811911
102243,2024-11-20,Ramat Gan,Tel Binyamin,Sokolov,142,apartment,3.5,75,2576000,32.079987,34.811890
102244,2025-04-06,Ramat Gan,Tel Binyamin,Jabotinsky,156,penthouse,4.5,100,3178000,32.070828,34.814089
102245,2024-12-16,Ramat Gan,Givat Geula,Ahad HaAm,4,apartment,3.5,75,2657000,32.063794,34.807503
102246,2025-03-24,Ramat Gan,Hakfar Hayarok,Rambam,174,penthouse,3.5,75,2696000,32.068518,34.810676
102247,2024-11-23,Ramat Gan,Hakfar Hayarok,Borochov,157,apartment,3.5,75,2800000,32.089012,34.800665
102248,2024-11-13,Ramat Gan,Givat Geula,Rambam,38,apartment,2.5,55,1919000,32.087562,34.834295
102249,2025-09-14,Ramat Gan,Givat Geula,Herzl,82,garden_apartment,3,62,2244000,32.099313,34.808569
102250,2024-08-12,Ramat Gan,Marom Naveh,Tchernichovsky,170,private_house,6,160,5929000,32.073456,34.797428
102251,2025-12-13,Ramat Gan,Tel Binyamin,Ben Yehuda,196,private_house,3,62,1654000,32.083057,34.830386
102252,2025-01-27,Ramat Gan,Tel Binyamin,Hartom,54,apartment,4,90,3549000,32.068317,34.822679
102253,2025-04-16,Ramat Gan,Hakfar Hayarok,Ahad HaAm,126,garden_apartment,6,160,6907000,32.092068,34.833310
102254,2025-07-11,Ramat Gan,Tel Binyamin,Allenby,51,private_house,3,62,2207000,32.090501,34.801928
102255,2026-04-21,Ramat Gan,Hakfar Hayarok,Rambam,96,apartment,6,160,4913000,32.085095,34.801165
102256,2025-03-23,Ramat Gan,Ramat Yitzhak,Tchernichovsky,75,apartment,4,90,3183000,32.082100,34.807732
102257,2024-09-27,Ramat Gan,Tel Binyamin,Weizmann,191,apartment,5.5,140,4883000,32.059819,34.803422
102258,2024-10-21,Ramat Gan,Tel Binyamin,Sokolov,31,apartment,3,62,2512000,32.080512,34.822242
102259,2025-11-11,Ramat Gan,Marom Naveh,Borochov,65,apartment,6,160,6215000,32.079568,34.813653
102260,2025-01-29,Ramat Gan,Marom Naveh,Bialik,137,apartment,4.5,100,3378000,32.074343,34.800540
102261,2026-05-15,Ramat Gan,Tel Binyamin,Jabotinsky,100,apartment,4,90,3059000,32.091509,34.815291
102262,2025-02-27,Ramat Gan,Marom Naveh,Frug,170,apartment,3,68,2444000,32.097362,34.801442
102263,2026-02-17,Ramat Gan,Hakfar Hayarok,Allenby,36,apartment,3,68,2729000,32.084975,34.812588
102264,2025-07-19,Ramat Gan,Marom Naveh,Marmorek,197,penthouse,2.5,55,2132000,32.093585,34.797368
102265,2024-09-26,Ramat Gan,Givat Geula,Rambam,113,penthouse,5,110,3683000,32.072702,34.812526
102266,2026-01-29,Ramat Gan,Marom Naveh,Frug,147,private_house,4.5,100,3037000,32.069876,34.820858
102267,2025-07-18,Ramat Gan,Hakfar Hayarok,Sokolov,11,apartment,4,90,3218000,32.089377,34.803035
102268,2025-02-25,Ramat Gan,Marom Naveh,Marmorek,95,apartment,3.5,75,2650000,32.083432,34.816391
102269,2024-12-04,Ramat Gan,Hakfar Hayarok,HaShalom,36,apartment,5.5,140,4309000,32.102085,34.813245
102270,2025-02-24,Ramat Gan,Marom Naveh,Borochov,39,penthouse,4,82,2962000,32.088443,34.826506
102271,2024-07-24,Ramat Gan,Tel Binyamin,Herzl,105,apartment,3.5,75,2323000,32.087461,34.803915
102272,2025-07-18,Ramat Gan,Ramat Yitzhak,Sokolov,40,apartment,5,110,3679000,32.062445,34.829496
102273,2025-06-20,Ramat Gan,Tel Binyamin,Hartom,98,apartment,2,45,1664000,32.075350,34.827417
102274,2024-11-26,Ramat Gan,Marom Naveh,Herzl,133,private_house,2.5,55,1870000,32.082211,34.823510
102275,2024-07-15,Ramat Gan,Tel Binyamin,Marmorek,95,garden_apartment,2.5,55,1654000,32.076762,34.821261
102276,2025-03-30,Ramat Gan,Hakfar Hayarok,Rambam,11,private_house,3.5,75,2945000,32.069287,34.804785
102277,2024-10-14,Ramat Gan,Tel Binyamin,Herzl,189,apartment,5,120,3667000,32.089374,34.824437
102278,2025-07-16,Ramat Gan,Hakfar Hayarok,Marmorek,195,private_house,3,68,2532000,32.099517,34.841228
102279,2025-10-19,Ramat Gan,Marom Naveh,Weizmann,132,apartment,2,45,1710000,32.093767,34.810392
102280,2024-07-19,Ramat Gan,Marom Naveh,Allenby,148,garden_apartment,4,82,2065000,32.086195,34.825568
102281,2025-05-25,Ramat Gan,Marom Naveh,HaShalom,166,garden_apartment,3,68,2840000,32.081314,34.819707
102282,2025-09-10,Ramat Gan,Marom Naveh,Borochov,65,garden_apartment,4,82,2343000,32.070575,34.790896
102283,2026-03-08,Ramat Gan,Tel Binyamin,Ahad HaAm,139,apartment,3.5,75,3036000,32.069583,34.797033
102284,2026-01-12,Ramat Gan,Hakfar Hayarok,Weizmann,113,apartment,4,82,2635000,32.089548,34.816304
102285,2025-11-11,Ramat Gan,Givat Geula,Tchernichovsky,4,apartment,4.5,100,3580000,32.084475,34.818598
102286,2025-09-04,Ramat Gan,Givat Geula,HaShalom,72,private_house,4,90,3103000,32.080223,34.796860
102287,2024-06-08,Ramat Gan,Tel Binyamin,Herzl,4,garden_apartment,2.5,55,1770000,32.071606,34.815150
102288,2025-12-06,Ramat Gan,Tel Binyamin,HaShalom,196,apartment,4,90,2975000,32.091727,34.804503
102289,2024-11-19,Ramat Gan,Tel Binyamin,Ben Yehuda,192,penthouse,2.5,55,2016000,32.063647,34.781629
102290,2025-10-07,Ramat Gan,Marom Naveh,HaShalom,144,penthouse,4,90,3358000,32.083527,34.797788
102291,2026-05-09,Ramat Gan,Hakfar Hayarok,Ben Yehuda,94,penthouse,5,120,4051000,32.087026,34.808326
102292,2025-09-21,Ramat Gan,Hakfar Hayarok,Allenby,56,apartment,3.5,75,2686000,32.084927,34.811915
102293,2024-06-03,Ramat Gan,Givat Geula,Herzl,93,garden_apartment,4,90,2709000,32.099546,34.829741
102294,2025-11-21,Ramat Gan,Tel Binyamin,Ben Yehuda,119,apartment,2,45,1559000,32.080241,34.809000
102295,2025-08-17,Ramat Gan,Givat Geula,Sokolov,90,penthouse,3,68,2754000,32.092067,34.798715
102296,2024-11-15,Ramat Gan,Givat Geula,Tchernichovsky,184,apartment,3,62,2211000,32.089238,34.812803
102297,2025-02-25,Ramat Gan,Givat Geula,Frug,85,private_house,5.5,140,4280000,32.072214,34.801465
102298,2024-12-14,Ramat Gan,Tel Binyamin,Bialik,122,garden_apartment,5.5,140,5557000,32.096902,34.818173
102299,2026-03-16,Ramat Gan,Ramat Yitzhak,Allenby,35,apartment,4.5,100,3542000,32.074493,34.811684
102300,2025-01-02,Ramat Gan,Marom Naveh,Ahad HaAm,48,apartment,2.5,55,1760000,32.066339,34.812675
102301,2025-06-24,Ramat Gan,Tel Binyamin,Bialik,159,apartment,5,120,4022000,32.066407,34.809450
102302,2025-11-15,Ramat Gan,Ramat Yitzhak,Ahad HaAm,118,apartment,3.5,75,2301000,32.081044,34.814718
102303,2025-01-28,Ramat Gan,Givat Geula,Jabotinsky,73,garden_apartment,4.5,100,3667000,32.077851,34.795039
102304,2025-06-15,Ramat Gan,Marom Naveh,Ben Yehuda,115,apartment,4,90,3010000,32.092368,34.816399
102305,2025-10-06,Ramat Gan,Tel Binyamin,Allenby,151,garden_apartment,3.5,75,2171000,32.085902,34.817367
102306,2025-08-05,Ramat Gan,Givat Geula,Rambam,65,apartment,4,82,2905000,32.070443,34.809703
102307,2025-06-02,Ramat Gan,Givat Geula,Rambam,5,private_house,3,62,2205000,32.067561,34.810700
102308,2026-02-12,Ramat Gan,Ramat Yitzhak,Bialik,121,apartment,5.5,140,5387000,32.086483,34.828741
102309,2025-01-17,Ramat Gan,Tel Binyamin,Marmorek,175,apartment,4,90,3074000,32.090541,34.830807
102310,2026-05-12,Ramat Gan,Ramat Yitzhak,Sokolov,67,apartment,2,45,1634000,32.080861,34.813989
102311,2025-07-11,Ramat Gan,Ramat Yitzhak,Borochov,119,apartment,4.5,100,3501000,32.064210,34.817357
102312,2025-07-03,Ramat Gan,Hakfar Hayarok,Ben Yehuda,38,apartment,4,82,2427000,32.068243,34.835620
102313,2026-04-15,Ramat Gan,Hakfar Hayarok,Jabotinsky,178,private_house,4.5,100,3419000,32.082767,34.806962
102314,2024-09-27,Ramat Gan,Marom Naveh,Marmorek,123,garden_apartment,6,160,5313000,32.075438,34.794650
102315,2026-01-20,Ramat Gan,Tel Binyamin,Ahad HaAm,133,penthouse,5.5,140,5014000,32.096334,34.837465
102316,2025-11-21,Ramat Gan,Givat Geula,Ahad HaAm,134,penthouse,2.5,55,2198000,32.069866,34.802138
102317,2024-10-10,Ramat Gan,Hakfar Hayarok,Ahad HaAm,150,apartment,2,45,1675000,32.071537,34.805531
102318,2025-01-09,Ramat Gan,Hakfar Hayarok,Hartom,151,apartment,6,160,6761000,32.084586,34.833256
102319,2024-06-07,Ramat Gan,Hakfar Hayarok,Sokolov,35,apartment,3.5,75,3010000,32.091271,34.795804
102320,2024-11-16,Ramat Gan,Hakfar Hayarok,Frug,158,penthouse,4.5,100,3373000,32.079110,34.816433
102321,2025-04-16,Ramat Gan,Hakfar Hayarok,Sokolov,152,private_house,4,90,3081000,32.106099,34.804935
102322,2026-03-08,Ramat Gan,Marom Naveh,Bialik,108,penthouse,3,62,2470000,32.083442,34.798761
102323,2025-05-16,Ramat Gan,Givat Geula,Sokolov,67,apartment,4,82,2732000,32.095250,34.809579
102324,2024-11-23,Ramat Gan,Hakfar Hayarok,Bialik,71,apartment,4,82,2726000,32.077136,34.818633
102325,2025-07-05,Ramat Gan,Ramat Yitzhak,Hartom,164,apartment,5.5,140,5898000,32.072116,34.804790
102326,2025-04-07,Ramat Gan,Marom Naveh,Weizmann,176,apartment,4,90,3053000,32.101505,34.814696
102327,2025-05-30,Ramat Gan,Ramat Yitzhak,Jabotinsky,174,apartment,3.5,75,2123000,32.073907,34.799367
102328,2025-05-06,Ramat Gan,Hakfar Hayarok,Marmorek,121,penthouse,5,120,3935000,32.088761,34.819043
102329,2024-08-21,Ramat Gan,Tel Binyamin,Frug,31,apartment,5.5,140,5799000,32.077507,34.816032
102330,2025-01-17,Ramat Gan,Tel Binyamin,Sokolov,81,apartment,3.5,75,2417000,32.075785,34.820370
102331,2026-02-20,Ramat Gan,Givat Geula,Borochov,39,private_house,6,160,5984000,32.072431,34.821680
102332,2026-04-13,Ramat Gan,Ramat Yitzhak,Weizmann,170,apartment,3,68,2021000,32.089246,34.802575
102333,2024-06-13,Ramat Gan,Givat Geula,Ben Yehuda,60,garden_apartment,4.5,100,3486000,32.087329,34.828404
102334,2025-06-06,Ramat Gan,Ramat Yitzhak,Allenby,64,garden_apartment,5,110,4032000,32.072750,34.803554
102335,2025-09-20,Ramat Gan,Tel Binyamin,Jabotinsky,68,apartment,4,82,3277000,32.094027,34.825750
102336,2025-05-25,Ramat Gan,Hakfar Hayarok,Borochov,137,garden_apartment,5.5,140,4738000,32.090379,34.821230
102337,2025-02-06,Ramat Gan,Tel Binyamin,Sokolov,143,penthouse,3.5,75,2478000,32.072652,34.824231
102338,2024-09-30,Ramat Gan,Tel Binyamin,Rambam,41,apartment,4,82,2734000,32.107054,34.811822
102339,2026-03-11,Ramat Gan,Hakfar Hayarok,Borochov,60,apartment,5,110,3381000,32.084233,34.840201
102340,2025-04-13,Ramat Gan,Tel Binyamin,Frug,87,apartment,3,68,2348000,32.088533,34.807291
102341,2025-05-21,Ramat Gan,Hakfar Hayarok,Allenby,16,garden_apartment,3.5,75,2431000,32.076768,34.812227
102342,2025-03-01,Ramat Gan,Tel Binyamin,Hartom,56,apartment,6,160,5046000,32.042361,34.820532
102343,2025-11-11,Ramat Gan,Ramat Yitzhak,Ahad HaAm,118,penthouse,3,68,2681000,32.090730,34.827993
102344,2025-12-20,Ramat Gan,Givat Geula,Frug,10,apartment,4,90,2960000,32.110180,34.831918
102345,2024-07-31,Ramat Gan,Marom Naveh,Rambam,87,apartment,4,82,2242000,32.081244,34.815235
102346,2025-01-24,Ramat Gan,Marom Naveh,Ben Yehuda,30,penthouse,5,120,4106000,32.076306,34.833813
102347,2026-01-16,Ramat Gan,Ramat Yitzhak,Jabotinsky,86,garden_apartment,5,110,4071000,32.098173,34.799740
102348,2025-10-06,Ramat Gan,Givat Geula,Frug,69,private_house,3,68,2478000,32.071610,34.824001
102349,2024-11-30,Ramat Gan,Givat Geula,Jabotinsky,17,penthouse,5.5,140,5203000,32.087863,34.807382
102350,2025-03-24,Ramat Gan,Ramat Yitzhak,Rambam,44,apartment,6,160,6175000,32.080764,34.818523
102351,2025-08-02,Ramat Gan,Hakfar Hayarok,Tchernichovsky,128,penthouse,3,62,2582000,32.091880,34.807645
102352,2026-02-07,Ramat Gan,Hakfar Hayarok,Allenby,60,private_house,5.5,140,3852000,32.070961,34.813479
102353,2025-08-14,Ramat Gan,Marom Naveh,Borochov,159,penthouse,3,68,2738000,32.089345,34.813273
102354,2025-03-04,Ramat Gan,Tel Binyamin,Sokolov,167,garden_apartment,5,120,3715000,32.067848,34.797571
102355,2025-12-03,Ramat Gan,Tel Binyamin,Ahad HaAm,118,apartment,2,45,1675000,32.107670,34.818783
102356,2024-08-10,Ramat Gan,Ramat Yitzhak,Marmorek,88,penthouse,2.5,55,1999000,32.081405,34.846592
102357,2025-08-02,Ramat Gan,Givat Geula,Marmorek,19,apartment,3,68,2586000,32.076941,34.825264
102358,2024-12-12,Ramat Gan,Ramat Yitzhak,Frug,118,private_house,4,82,3411000,32.077362,34.827694
102359,2025-05-13,Ramat Gan,Givat Geula,Sokolov,57,apartment,4,82,2946000,32.081791,34.827588
102360,2024-08-31,Ramat Gan,Ramat Yitzhak,Weizmann,114,private_house,5,110,4430000,32.072041,34.822019
102361,2024-10-27,Ramat Gan,Tel Binyamin,HaShalom,31,penthouse,3.5,75,2799000,32.081500,34.811792
102362,2025-11-15,Ramat Gan,Givat Geula,Rambam,187,apartment,3,62,2295000,32.085692,34.817116
102363,2025-02-08,Ramat Gan,Givat Geula,Allenby,86,apartment,3.5,75,2685000,32.075184,34.819568
102364,2024-06-11,Ramat Gan,Hakfar Hayarok,Ahad HaAm,137,apartment,2,45,1573000,32.071312,34.827980
102365,2025-08-25,Ramat Gan,Hakfar Hayarok,Borochov,97,apartment,6,160,5734000,32.075412,34.826349
102366,2025-05-27,Ramat Gan,Givat Geula,Ahad HaAm,136,private_house,4,90,3168000,32.085080,34.812124
102367,2025-04-02,Ramat Gan,Ramat Yitzhak,Sokolov,157,apartment,4,90,3239000,32.085753,34.810220
102368,2026-04-05,Ramat Gan,Hakfar Hayarok,Hartom,82,apartment,5.5,140,4025000,32.096200,34.802882
102369,2024-07-31,Ramat Gan,Tel Binyamin,HaShalom,59,private_house,5,110,3482000,32.067865,34.814232
102370,2025-09-18,Ramat Gan,Givat Geula,Herzl,70,apartment,2,45,1598000,32.073909,34.817788
102371,2026-05-15,Ramat Gan,Marom Naveh,HaShalom,107,apartment,4,82,3039000,32.079003,34.814256
102372,2026-04-11,Ramat Gan,Marom Naveh,Ahad HaAm,21,apartment,4,90,3376000,32.076465,34.823051
102373,2026-05-05,Ramat Gan,Ramat Yitzhak,Frug,110,apartment,3.5,75,2353000,32.093416,34.826532
102374,2024-07-15,Ramat Gan,Ramat Yitzhak,Bialik,195,apartment,5,110,4023000,32.083537,34.838233
102375,2024-09-26,Ramat Gan,Hakfar Hayarok,Tchernichovsky,133,private_house,2,45,1483000,32.065400,34.823439
102376,2026-04-27,Ramat Gan,Marom Naveh,Jabotinsky,147,garden_apartment,3,68,2441000,32.105374,34.821845
102377,2025-06-12,Ramat Gan,Ramat Yitzhak,Weizmann,8,apartment,2.5,55,1801000,32.079600,34.827390
102378,2025-01-21,Ramat Gan,Marom Naveh,Weizmann,8,garden_apartment,2.5,55,2036000,32.096806,34.827306
102379,2025-06-15,Ramat Gan,Ramat Yitzhak,Borochov,123,garden_apartment,5.5,140,5079000,32.064684,34.824752
102380,2026-05-11,Ramat Gan,Givat Geula,Ahad HaAm,7,apartment,2.5,55,1819000,32.097072,34.817415
